6.0484 	INFO 	Loaded monitor calibration from ['2024_08_16 01:13']
1658.0745 	EXP 	polygon_2: autoDraw = True
1658.8135 	DATA 	Keypress: space
1658.8251 	EXP 	polygon: autoDraw = False
1658.8251 	EXP 	polygon_2: autoDraw = False
1659.5087 	EXP 	Sound sound_1 reached end of file
1659.5249 	EXP 	Sound sound_1 started
1659.8252 	EXP 	Sound sound_1 stopped
1659.8420 	EXP 	text: autoDraw = True
1659.8420 	EXP 	textbox: autoDraw = True
1659.8699 	DATA 	Keypress: 5
1660.1109 	DATA 	Keypress: 0
1660.3426 	DATA 	Keypress: 0
1661.2093 	DATA 	Mouse: Left button down, pos=(976,189)
1661.2117 	EXP 	New trial (rep=24, index=7): <Trial 295 (7 in rep 24) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 295, 'thisTrialN': 7, 'thisRepN': 24}>
1661.2247 	EXP 	text: autoDraw = False
1661.2247 	EXP 	textbox: autoDraw = False
1661.2247 	EXP 	polygon: autoDraw = True
1661.4444 	DATA 	Mouse:  Left button up, pos=(976,189)
1662.2254 	INFO 	Keyboard events cleared
1662.2248 	EXP 	polygon: autoDraw = False
1662.2248 	EXP 	polygon_2: autoDraw = True
1662.5815 	DATA 	Keypress: space
1662.5915 	EXP 	polygon: autoDraw = False
1662.5915 	EXP 	polygon_2: autoDraw = False
1662.6751 	EXP 	Sound sound_1 reached end of file
1662.6915 	EXP 	Sound sound_1 started
1662.9851 	EXP 	Sound sound_1 stopped
1663.0035 	EXP 	text: autoDraw = True
1663.0035 	EXP 	textbox: autoDraw = True
1663.2251 	DATA 	Keypress: 1
1663.5264 	DATA 	Keypress: 0
1663.7847 	DATA 	Keypress: 0
1664.8425 	DATA 	Mouse: Left button down, pos=(976,189)
1664.8445 	EXP 	New trial (rep=24, index=8): <Trial 296 (8 in rep 24) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 296, 'thisTrialN': 8, 'thisRepN': 24}>
1664.8581 	EXP 	text: autoDraw = False
1664.8581 	EXP 	textbox: autoDraw = False
1664.8581 	EXP 	polygon: autoDraw = True
1665.0771 	DATA 	Mouse:  Left button up, pos=(976,189)
1665.8590 	INFO 	Keyboard events cleared
1665.8581 	EXP 	polygon: autoDraw = False
1665.8581 	EXP 	polygon_2: autoDraw = True
1666.3599 	DATA 	Keypress: space
1666.3742 	EXP 	polygon: autoDraw = False
1666.3742 	EXP 	polygon_2: autoDraw = False
1666.4410 	EXP 	Sound sound_1 reached end of file
1666.4575 	EXP 	Sound sound_1 started
1666.7552 	EXP 	Sound sound_1 stopped
1666.7789 	EXP 	text: autoDraw = True
1666.7789 	EXP 	textbox: autoDraw = True
1667.1053 	DATA 	Keypress: 4
1667.2920 	DATA 	Keypress: 0
1667.4754 	DATA 	Keypress: 0
1668.6505 	DATA 	Mouse: Left button down, pos=(976,189)
1668.6604 	EXP 	New trial (rep=24, index=9): <Trial 297 (9 in rep 24) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 297, 'thisTrialN': 9, 'thisRepN': 24}>
1668.6746 	EXP 	text: autoDraw = False
1668.6746 	EXP 	textbox: autoDraw = False
1668.6746 	EXP 	polygon: autoDraw = True
1668.8616 	DATA 	Mouse:  Left button up, pos=(976,189)
1669.6755 	INFO 	Keyboard events cleared
1669.6747 	EXP 	polygon: autoDraw = False
1669.6747 	EXP 	polygon_2: autoDraw = True
1669.7464 	DATA 	Keypress: space
1669.7576 	EXP 	polygon: autoDraw = False
1669.7576 	EXP 	polygon_2: autoDraw = False
1670.1416 	EXP 	Sound sound_1 reached end of file
1670.1579 	EXP 	Sound sound_1 started
1670.4548 	EXP 	Sound sound_1 stopped
1670.4726 	EXP 	text: autoDraw = True
1670.4726 	EXP 	textbox: autoDraw = True
1670.6582 	DATA 	Keypress: 5
1670.8679 	DATA 	Keypress: 0
1671.0852 	DATA 	Keypress: 0
1672.4422 	DATA 	Mouse: Left button down, pos=(976,224)
1672.4445 	EXP 	New trial (rep=24, index=10): <Trial 298 (10 in rep 24) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 298, 'thisTrialN': 10, 'thisRepN': 24}>
1672.4576 	EXP 	text: autoDraw = False
1672.4576 	EXP 	textbox: autoDraw = False
1672.4576 	EXP 	polygon: autoDraw = True
1672.6769 	DATA 	Mouse:  Left button up, pos=(976,224)
1673.4584 	INFO 	Keyboard events cleared
1673.4577 	EXP 	polygon: autoDraw = False
1673.4577 	EXP 	polygon_2: autoDraw = True
1673.7970 	DATA 	Keypress: space
1673.8075 	EXP 	polygon: autoDraw = False
1673.8075 	EXP 	polygon_2: autoDraw = False
1674.4912 	EXP 	Sound sound_1 reached end of file
1674.5074 	EXP 	Sound sound_1 started
1674.8047 	EXP 	Sound sound_1 stopped
1674.8227 	EXP 	text: autoDraw = True
1674.8227 	EXP 	textbox: autoDraw = True
1675.1038 	DATA 	Keypress: 6
1675.3177 	DATA 	Keypress: 0
1675.5092 	DATA 	Keypress: 0
1676.7838 	DATA 	Mouse: Left button down, pos=(976,224)
1676.7933 	EXP 	New trial (rep=24, index=11): <Trial 299 (11 in rep 24) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 299, 'thisTrialN': 11, 'thisRepN': 24}>
1676.8074 	EXP 	text: autoDraw = False
1676.8074 	EXP 	textbox: autoDraw = False
1676.8074 	EXP 	polygon: autoDraw = True
1676.9943 	DATA 	Mouse:  Left button up, pos=(976,224)
1677.8083 	INFO 	Keyboard events cleared
1677.8076 	EXP 	polygon: autoDraw = False
1677.8076 	EXP 	polygon_2: autoDraw = True
1678.2128 	DATA 	Keypress: space
1678.2241 	EXP 	polygon: autoDraw = False
1678.2241 	EXP 	polygon_2: autoDraw = False
1678.6078 	EXP 	Sound sound_1 reached end of file
1678.6241 	EXP 	Sound sound_1 started
1678.9246 	EXP 	Sound sound_1 stopped
1678.9418 	EXP 	text: autoDraw = True
1678.9418 	EXP 	textbox: autoDraw = True
1679.0877 	DATA 	Keypress: 3
1679.2922 	DATA 	Keypress: 0
1679.4509 	DATA 	Keypress: 0
1680.8336 	DATA 	Mouse: Left button down, pos=(976,224)
1680.8439 	EXP 	New trial (rep=25, index=0): <Trial 300 (0 in rep 25) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 300, 'thisTrialN': 0, 'thisRepN': 25}>
1680.8574 	EXP 	text: autoDraw = False
1680.8574 	EXP 	textbox: autoDraw = False
1680.8574 	EXP 	polygon: autoDraw = True
1681.0599 	DATA 	Mouse:  Left button up, pos=(976,224)
1681.8580 	INFO 	Keyboard events cleared
1681.8572 	EXP 	polygon: autoDraw = False
1681.8572 	EXP 	polygon_2: autoDraw = True
1682.1802 	DATA 	Keypress: space
1682.1906 	EXP 	polygon: autoDraw = False
1682.1906 	EXP 	polygon_2: autoDraw = False
1682.8741 	EXP 	Sound sound_1 reached end of file
1682.8905 	EXP 	Sound sound_1 started
1683.1847 	EXP 	Sound sound_1 stopped
1683.2055 	EXP 	text: autoDraw = True
1683.2055 	EXP 	textbox: autoDraw = True
1683.2986 	DATA 	Keypress: 4
1683.5186 	DATA 	Keypress: 0
1683.7081 	DATA 	Keypress: 0
1684.9091 	DATA 	Mouse: Left button down, pos=(976,224)
1684.9105 	EXP 	New trial (rep=25, index=1): <Trial 301 (1 in rep 25) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 301, 'thisTrialN': 1, 'thisRepN': 25}>
1684.9237 	EXP 	text: autoDraw = False
1684.9237 	EXP 	textbox: autoDraw = False
1684.9237 	EXP 	polygon: autoDraw = True
1685.1268 	DATA 	Mouse:  Left button up, pos=(976,224)
1685.7099 	DATA 	Keypress: space
1685.9249 	INFO 	Keyboard events cleared
1685.9239 	EXP 	polygon: autoDraw = False
1685.9239 	EXP 	polygon_2: autoDraw = True
1686.3792 	DATA 	Keypress: space
1686.3904 	EXP 	polygon: autoDraw = False
1686.3904 	EXP 	polygon_2: autoDraw = False
1686.4744 	EXP 	Sound sound_1 reached end of file
1686.4907 	EXP 	Sound sound_1 started
1686.7850 	EXP 	Sound sound_1 stopped
1686.8026 	EXP 	text: autoDraw = True
1686.8026 	EXP 	textbox: autoDraw = True
1687.0373 	DATA 	Keypress: 5
1687.2513 	DATA 	Keypress: 0
1687.4843 	DATA 	Keypress: 0
1688.7171 	DATA 	Mouse: Left button down, pos=(976,224)
1688.7266 	EXP 	New trial (rep=25, index=2): <Trial 302 (2 in rep 25) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 302, 'thisTrialN': 2, 'thisRepN': 25}>
1688.7403 	EXP 	text: autoDraw = False
1688.7403 	EXP 	textbox: autoDraw = False
1688.7403 	EXP 	polygon: autoDraw = True
1688.9261 	DATA 	Mouse:  Left button up, pos=(976,224)
1689.7412 	INFO 	Keyboard events cleared
1689.7404 	EXP 	polygon: autoDraw = False
1689.7404 	EXP 	polygon_2: autoDraw = True
1689.8791 	DATA 	Keypress: space
1689.8905 	EXP 	polygon: autoDraw = False
1689.8905 	EXP 	polygon_2: autoDraw = False
1690.2741 	EXP 	Sound sound_1 reached end of file
1690.2903 	EXP 	Sound sound_1 started
1690.5846 	EXP 	Sound sound_1 stopped
1690.6036 	EXP 	text: autoDraw = True
1690.6036 	EXP 	textbox: autoDraw = True
1690.8528 	DATA 	Keypress: 3
1691.0503 	DATA 	Keypress: 0
1691.2500 	DATA 	Keypress: 0
1692.9915 	DATA 	Mouse: Left button down, pos=(976,224)
1692.9938 	EXP 	New trial (rep=25, index=3): <Trial 303 (3 in rep 25) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 303, 'thisTrialN': 3, 'thisRepN': 25}>
1693.0069 	EXP 	text: autoDraw = False
1693.0069 	EXP 	textbox: autoDraw = False
1693.0069 	EXP 	polygon: autoDraw = True
1693.2263 	DATA 	Mouse:  Left button up, pos=(976,224)
1694.0069 	INFO 	Keyboard events cleared
1694.0064 	EXP 	polygon: autoDraw = False
1694.0064 	EXP 	polygon_2: autoDraw = True
1694.4958 	DATA 	Keypress: space
1694.5066 	EXP 	polygon: autoDraw = False
1694.5066 	EXP 	polygon_2: autoDraw = False
1695.1904 	EXP 	Sound sound_1 reached end of file
1695.2067 	EXP 	Sound sound_1 started
1695.4762 	DATA 	Keypress: 3
1695.5047 	EXP 	Sound sound_1 stopped
1695.5229 	EXP 	text: autoDraw = True
1695.5229 	EXP 	textbox: autoDraw = True
1695.7519 	DATA 	Keypress: 0
1695.9743 	DATA 	Keypress: 0
1696.5916 	DATA 	Keypress: backspace
1696.7918 	DATA 	Keypress: backspace
1697.1859 	DATA 	Keypress: 3
1697.5666 	DATA 	Keypress: 0
1697.7498 	DATA 	Keypress: 0
1698.6158 	DATA 	Mouse: Left button down, pos=(976,224)
1698.6260 	EXP 	New trial (rep=25, index=4): <Trial 304 (4 in rep 25) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 304, 'thisTrialN': 4, 'thisRepN': 25}>
1698.6398 	EXP 	text: autoDraw = False
1698.6398 	EXP 	textbox: autoDraw = False
1698.6398 	EXP 	polygon: autoDraw = True
1698.8256 	DATA 	Mouse:  Left button up, pos=(976,224)
1699.6406 	INFO 	Keyboard events cleared
1699.6399 	EXP 	polygon: autoDraw = False
1699.6399 	EXP 	polygon_2: autoDraw = True
1700.1453 	DATA 	Keypress: space
1700.1564 	EXP 	polygon: autoDraw = False
1700.1564 	EXP 	polygon_2: autoDraw = False
1700.2404 	EXP 	Sound sound_1 reached end of file
1700.2565 	EXP 	Sound sound_1 started
1700.5547 	EXP 	Sound sound_1 stopped
1700.5732 	EXP 	text: autoDraw = True
1700.5732 	EXP 	textbox: autoDraw = True
1701.1866 	DATA 	Keypress: 4
1701.3012 	DATA 	Keypress: 0
1701.5413 	DATA 	Keypress: 0
1702.4161 	DATA 	Mouse: Left button down, pos=(976,224)
1702.4258 	EXP 	New trial (rep=25, index=5): <Trial 305 (5 in rep 25) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 305, 'thisTrialN': 5, 'thisRepN': 25}>
1702.4399 	EXP 	text: autoDraw = False
1702.4399 	EXP 	textbox: autoDraw = False
1702.4399 	EXP 	polygon: autoDraw = True
1702.6264 	DATA 	Mouse:  Left button up, pos=(976,224)
1703.4407 	INFO 	Keyboard events cleared
1703.4398 	EXP 	polygon: autoDraw = False
1703.4398 	EXP 	polygon_2: autoDraw = True
1703.7614 	DATA 	Keypress: space
1703.7730 	EXP 	polygon: autoDraw = False
1703.7730 	EXP 	polygon_2: autoDraw = False
1704.4567 	EXP 	Sound sound_1 reached end of file
1704.4729 	EXP 	Sound sound_1 started
1704.7751 	EXP 	Sound sound_1 stopped
1704.7921 	EXP 	text: autoDraw = True
1704.7921 	EXP 	textbox: autoDraw = True
1704.8340 	DATA 	Keypress: 2
1705.2508 	DATA 	Keypress: 0
1705.4503 	DATA 	Keypress: 0
1706.6014 	DATA 	Mouse: Left button down, pos=(983,225)
1706.6086 	EXP 	New trial (rep=25, index=6): <Trial 306 (6 in rep 25) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 306, 'thisTrialN': 6, 'thisRepN': 25}>
1706.6230 	EXP 	text: autoDraw = False
1706.6230 	EXP 	textbox: autoDraw = False
1706.6230 	EXP 	polygon: autoDraw = True
1706.8092 	DATA 	Mouse:  Left button up, pos=(983,225)
1707.6240 	INFO 	Keyboard events cleared
1707.6230 	EXP 	polygon: autoDraw = False
1707.6230 	EXP 	polygon_2: autoDraw = True
1708.3284 	DATA 	Keypress: space
1708.3393 	EXP 	polygon: autoDraw = False
1708.3393 	EXP 	polygon_2: autoDraw = False
1708.7233 	EXP 	Sound sound_1 reached end of file
1708.7396 	EXP 	Sound sound_1 started
1709.0384 	EXP 	Sound sound_1 stopped
1709.0556 	EXP 	text: autoDraw = True
1709.0556 	EXP 	textbox: autoDraw = True
1709.9689 	DATA 	Keypress: 3
1710.2164 	DATA 	Keypress: 0
1710.4330 	DATA 	Keypress: 0
1711.3256 	DATA 	Mouse: Left button down, pos=(983,225)
1711.3279 	EXP 	New trial (rep=25, index=7): <Trial 307 (7 in rep 25) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 307, 'thisTrialN': 7, 'thisRepN': 25}>
1711.3391 	EXP 	text: autoDraw = False
1711.3391 	EXP 	textbox: autoDraw = False
1711.3391 	EXP 	polygon: autoDraw = True
1711.5420 	DATA 	Mouse:  Left button up, pos=(983,225)
1712.3401 	INFO 	Keyboard events cleared
1712.3393 	EXP 	polygon: autoDraw = False
1712.3393 	EXP 	polygon_2: autoDraw = True
1712.6780 	DATA 	Keypress: space
1712.6893 	EXP 	polygon: autoDraw = False
1712.6893 	EXP 	polygon_2: autoDraw = False
1713.3731 	EXP 	Sound sound_1 reached end of file
1713.3894 	EXP 	Sound sound_1 started
1713.6852 	EXP 	Sound sound_1 stopped
1713.7029 	EXP 	text: autoDraw = True
1713.7029 	EXP 	textbox: autoDraw = True
1715.8066 	DATA 	Keypress: 3
1716.1234 	DATA 	Keypress: 0
1716.3245 	DATA 	Keypress: 0
1717.2164 	DATA 	Mouse: Left button down, pos=(983,225)
1717.2250 	EXP 	New trial (rep=25, index=8): <Trial 308 (8 in rep 25) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 308, 'thisTrialN': 8, 'thisRepN': 25}>
1717.2393 	EXP 	text: autoDraw = False
1717.2393 	EXP 	textbox: autoDraw = False
1717.2393 	EXP 	polygon: autoDraw = True
1717.4415 	DATA 	Mouse:  Left button up, pos=(983,225)
1718.2400 	INFO 	Keyboard events cleared
1718.2392 	EXP 	polygon: autoDraw = False
1718.2392 	EXP 	polygon_2: autoDraw = True
1718.4440 	DATA 	Keypress: space
1718.4724 	EXP 	polygon: autoDraw = False
1718.4724 	EXP 	polygon_2: autoDraw = False
1718.5561 	EXP 	Sound sound_1 reached end of file
1718.5724 	EXP 	Sound sound_1 started
1718.8648 	EXP 	Sound sound_1 stopped
1718.8816 	EXP 	text: autoDraw = True
1718.8816 	EXP 	textbox: autoDraw = True
1719.1375 	DATA 	Keypress: 2
1719.3829 	DATA 	Keypress: 0
1719.5566 	DATA 	Keypress: 0
1720.8239 	DATA 	Mouse: Left button down, pos=(983,225)
1720.8260 	EXP 	New trial (rep=25, index=9): <Trial 309 (9 in rep 25) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 309, 'thisTrialN': 9, 'thisRepN': 25}>
1720.8388 	EXP 	text: autoDraw = False
1720.8388 	EXP 	textbox: autoDraw = False
1720.8388 	EXP 	polygon: autoDraw = True
1721.0584 	DATA 	Mouse:  Left button up, pos=(983,225)
1721.8394 	INFO 	Keyboard events cleared
1721.8389 	EXP 	polygon: autoDraw = False
1721.8389 	EXP 	polygon_2: autoDraw = True
1722.4274 	DATA 	Keypress: space
1722.4388 	EXP 	polygon: autoDraw = False
1722.4388 	EXP 	polygon_2: autoDraw = False
1722.8227 	EXP 	Sound sound_1 reached end of file
1722.8391 	EXP 	Sound sound_1 started
1723.1347 	EXP 	Sound sound_1 stopped
1723.1521 	EXP 	text: autoDraw = True
1723.1521 	EXP 	textbox: autoDraw = True
1723.3348 	DATA 	Keypress: 2
1723.4989 	DATA 	Keypress: 0
1723.6877 	DATA 	Keypress: 0
1724.6150 	DATA 	Mouse: Left button down, pos=(983,225)
1724.6248 	EXP 	New trial (rep=25, index=10): <Trial 310 (10 in rep 25) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 310, 'thisTrialN': 10, 'thisRepN': 25}>
1724.6387 	EXP 	text: autoDraw = False
1724.6387 	EXP 	textbox: autoDraw = False
1724.6387 	EXP 	polygon: autoDraw = True
1724.8248 	DATA 	Mouse:  Left button up, pos=(983,225)
1725.6395 	INFO 	Keyboard events cleared
1725.6388 	EXP 	polygon: autoDraw = False
1725.6388 	EXP 	polygon_2: autoDraw = True
1725.8251 	DATA 	Keypress: m
1726.9270 	DATA 	Keypress: space
1726.9387 	EXP 	polygon: autoDraw = False
1726.9387 	EXP 	polygon_2: autoDraw = False
1727.0223 	EXP 	Sound sound_1 reached end of file
1727.0386 	EXP 	Sound sound_1 started
1727.3348 	EXP 	Sound sound_1 stopped
1727.3521 	EXP 	text: autoDraw = True
1727.3521 	EXP 	textbox: autoDraw = True
1739.3843 	DATA 	Keypress: space
1740.1316 	DATA 	Keypress: 5
1740.2832 	DATA 	Keypress: 0
1740.5150 	DATA 	Keypress: 0
1741.8637 	DATA 	Mouse: Left button down, pos=(983,225)
1741.8737 	EXP 	New trial (rep=25, index=11): <Trial 311 (11 in rep 25) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 311, 'thisTrialN': 11, 'thisRepN': 25}>
1741.8881 	EXP 	text: autoDraw = False
1741.8881 	EXP 	textbox: autoDraw = False
1741.8881 	EXP 	polygon: autoDraw = True
1742.0906 	DATA 	Mouse:  Left button up, pos=(983,225)
1742.8889 	INFO 	Keyboard events cleared
1742.8880 	EXP 	polygon: autoDraw = False
1742.8880 	EXP 	polygon_2: autoDraw = True
1742.9260 	DATA 	Keypress: space
1742.9381 	EXP 	polygon: autoDraw = False
1742.9381 	EXP 	polygon_2: autoDraw = False
1743.3218 	EXP 	Sound sound_1 reached end of file
1743.3380 	EXP 	Sound sound_1 started
1743.6350 	EXP 	Sound sound_1 stopped
1743.6519 	EXP 	text: autoDraw = True
1743.6519 	EXP 	textbox: autoDraw = True
1744.0186 	DATA 	Keypress: 5
1744.2557 	DATA 	Keypress: 0
1744.4554 	DATA 	Keypress: 0
1745.5483 	DATA 	Mouse: Left button down, pos=(983,225)
1745.5571 	EXP 	New trial (rep=26, index=0): <Trial 312 (0 in rep 26) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 312, 'thisTrialN': 0, 'thisRepN': 26}>
1745.5713 	EXP 	text: autoDraw = False
1745.5713 	EXP 	textbox: autoDraw = False
1745.5713 	EXP 	polygon: autoDraw = True
1745.7577 	DATA 	Mouse:  Left button up, pos=(983,225)
1746.5720 	INFO 	Keyboard events cleared
1746.5713 	EXP 	polygon: autoDraw = False
1746.5713 	EXP 	polygon_2: autoDraw = True
1747.6765 	DATA 	Keypress: space
1747.6877 	EXP 	polygon: autoDraw = False
1747.6877 	EXP 	polygon_2: autoDraw = False
1747.7714 	EXP 	Sound sound_1 reached end of file
1747.7878 	EXP 	Sound sound_1 started
1748.0847 	EXP 	Sound sound_1 stopped
1748.1036 	EXP 	text: autoDraw = True
1748.1036 	EXP 	textbox: autoDraw = True
1748.7835 	DATA 	Keypress: 2
1748.9828 	DATA 	Keypress: 0
1749.2421 	DATA 	Keypress: 0
1750.2388 	DATA 	Mouse: Left button down, pos=(983,225)
1750.2410 	EXP 	New trial (rep=26, index=1): <Trial 313 (1 in rep 26) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 313, 'thisTrialN': 1, 'thisRepN': 26}>
1750.2545 	EXP 	text: autoDraw = False
1750.2545 	EXP 	textbox: autoDraw = False
1750.2545 	EXP 	polygon: autoDraw = True
1750.4737 	DATA 	Mouse:  Left button up, pos=(983,225)
1751.2552 	INFO 	Keyboard events cleared
1751.2545 	EXP 	polygon: autoDraw = False
1751.2545 	EXP 	polygon_2: autoDraw = True
1751.5262 	DATA 	Keypress: space
1751.5376 	EXP 	polygon: autoDraw = False
1751.5376 	EXP 	polygon_2: autoDraw = False
1751.9215 	EXP 	Sound sound_1 reached end of file
1751.9378 	EXP 	Sound sound_1 started
1752.2349 	EXP 	Sound sound_1 stopped
1752.2531 	EXP 	text: autoDraw = True
1752.2531 	EXP 	textbox: autoDraw = True
1752.5683 	DATA 	Keypress: 2
1752.8310 	DATA 	Keypress: 0
1753.0483 	DATA 	Keypress: 0
1754.0982 	DATA 	Mouse: Left button down, pos=(983,225)
1754.1070 	EXP 	New trial (rep=26, index=2): <Trial 314 (2 in rep 26) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 314, 'thisTrialN': 2, 'thisRepN': 26}>
1754.1209 	EXP 	text: autoDraw = False
1754.1209 	EXP 	textbox: autoDraw = False
1754.1209 	EXP 	polygon: autoDraw = True
1754.3236 	DATA 	Mouse:  Left button up, pos=(983,225)
1755.1216 	INFO 	Keyboard events cleared
1755.1208 	EXP 	polygon: autoDraw = False
1755.1208 	EXP 	polygon_2: autoDraw = True
1772.5772 	DATA 	Keypress: space
1772.5869 	EXP 	polygon: autoDraw = False
1772.5869 	EXP 	polygon_2: autoDraw = False
1772.9706 	EXP 	Sound sound_1 reached end of file
1772.9869 	EXP 	Sound sound_1 started
1773.2849 	EXP 	Sound sound_1 stopped
1773.3035 	EXP 	text: autoDraw = True
1773.3035 	EXP 	textbox: autoDraw = True
1774.0335 	DATA 	Keypress: 6
1774.1979 	DATA 	Keypress: 0
1774.4544 	DATA 	Keypress: 0
1775.2552 	DATA 	Mouse: Left button down, pos=(983,225)
1775.2575 	EXP 	New trial (rep=26, index=3): <Trial 315 (3 in rep 26) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 315, 'thisTrialN': 3, 'thisRepN': 26}>
1775.2698 	EXP 	text: autoDraw = False
1775.2698 	EXP 	textbox: autoDraw = False
1775.2698 	EXP 	polygon: autoDraw = True
1775.4730 	DATA 	Mouse:  Left button up, pos=(983,225)
1776.0891 	DATA 	Keypress: space
1776.2708 	INFO 	Keyboard events cleared
1776.2701 	EXP 	polygon: autoDraw = False
1776.2701 	EXP 	polygon_2: autoDraw = True
1776.6584 	DATA 	Keypress: space
1776.6700 	EXP 	polygon: autoDraw = False
1776.6700 	EXP 	polygon_2: autoDraw = False
1777.3537 	EXP 	Sound sound_1 reached end of file
1777.3699 	EXP 	Sound sound_1 started
1777.4725 	DATA 	Keypress: 2
1777.6648 	EXP 	Sound sound_1 stopped
1777.6822 	EXP 	text: autoDraw = True
1777.6822 	EXP 	textbox: autoDraw = True
1778.1214 	DATA 	Keypress: 2
1778.2814 	DATA 	Keypress: 0
1778.4717 	DATA 	Keypress: 0
1779.5047 	DATA 	Mouse: Left button down, pos=(983,225)
1779.5068 	EXP 	New trial (rep=26, index=4): <Trial 316 (4 in rep 26) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 316, 'thisTrialN': 4, 'thisRepN': 26}>
1779.5199 	EXP 	text: autoDraw = False
1779.5199 	EXP 	textbox: autoDraw = False
1779.5199 	EXP 	polygon: autoDraw = True
1779.7227 	DATA 	Mouse:  Left button up, pos=(983,225)
1780.3225 	DATA 	Keypress: space
1780.5208 	INFO 	Keyboard events cleared
1780.5199 	EXP 	polygon: autoDraw = False
1780.5199 	EXP 	polygon_2: autoDraw = True
1782.0086 	DATA 	Keypress: space
1782.0198 	EXP 	polygon: autoDraw = False
1782.0198 	EXP 	polygon_2: autoDraw = False
1782.4036 	EXP 	Sound sound_1 reached end of file
1782.4198 	EXP 	Sound sound_1 started
1782.7147 	EXP 	Sound sound_1 stopped
